PID,barcode,proname,uom,Category,Packing,Packingqty,Type,Comp Name,Pur Price,Sale Price
858,,Lays 30,,,,,,Tariq Super Stot,27.52,30.00
1890,,Lays BBQ 80,,,,,,Tariq Super Stot,73.75,80.00
1891,,Lays Masla 100,,,,,,Tariq Super Stot,92.00,100.00
1314,,Lays Paprika yogurt 50,,,,,,Tariq Super Stot,46.00,50.00
1858,,Lays Rs 40,,,,,,Tariq Super Stot,36.90,40.00
1410,,Lays Salt 10,,,,,,Tariq Super Stot,9.37,10.00
1317,,Lays Yogurt 20,,,,,,Tariq Super Stot,18.64,20.00
1073,,Lazer light 4 in 1,,,,,,Tariq Super Stot,60.00,120.00
1574,,Lazer Light Pointer,,,,,,Tariq Super Stot,700.00,850.00
883,,Laziza Kheer Mix 150 G,,,,,,Tariq Super Stot,126.67,140.00
1169,,Laziza Kheer Mix 310 Gm,,,,,,Tariq Super Stot,170.00,270.00
1260,,Laziza Rabri Falooda,,,,,,Tariq Super Stot,200.00,220.00
1259,,Laziza Rasmali Standard,,,,,,Tariq Super Stot,206.70,220.00
1357,,Lemon Killer,,,,,,Tariq Super Stot,105.00,130.00
1358,,Lemon Killer Plastic,,,,,,Tariq Super Stot,80.00,100.00
1155,,Lemon Max Bar 300 GM,,,,,,Tariq Super Stot,46.39,50.00
1236,,lemon Rs10,,,,,,Tariq Super Stot,9.20,10.00
1845,,Lemon Sandwich Rs 10,,,,,,Tariq Super Stot,9.00,10.00
2202,,Lemon Sandwich Rs 20,,,,,,Tariq Super Stot,18.00,20.00
1242,,Lemon Sandwich Rs 30,,,,,,Tariq Super Stot,28.70,30.00
2203,,Lemon Sandwich Rs 40,,,,,,Tariq Super Stot,36.55,40.00
188,,Lexi Soap,,,,,,Tariq Super Stot,52.00,60.00
265,,Lexi Soap 140 g,,,,,,Tariq Super Stot,65.00,75.00
239,,Lifebuo Naturly Long 375 ml,,,,,,Tariq Super Stot,439.66,490.00
1027,,LifeBuoy Hand wash,,,,,,Tariq Super Stot,179.39,199.00
1042,,Lifebuoy Hand wash Pouch 99,,,,,,Tariq Super Stot,89.00,99.00
1041,,Lifebuoy Herbal 375 ml,,,,,,Tariq Super Stot,540.00,600.00
1492,,Lifebuoy Herbal 90 Ml,,,,,,Tariq Super Stot,133.00,150.00
89745,,Lifebuoy Shampoo 90ml,,,,,,Tariq Super Stot,135.00,150.00
240,,Lifebuoy Silky Soft  375 ml,,,,,,Tariq Super Stot,540.00,600.00
1350,,Lifebuoy Soap 130 G,,,,,,Tariq Super Stot,103.90,115.00
1872,,Lifebuoy Soap 70Gm,,,,,,Tariq Super Stot,37.00,40.00
1028,,Lifebuoy totel handwash,,,,,,Tariq Super Stot,179.39,200.00
2074,,Lifebuoy totel handwash small,,,,,,Tariq Super Stot,112.20,125.00
2091,,Light pen,,,,,,Tariq Super Stot,65.00,100.00
1808,,Lighter Rs 50,,,,,,Tariq Super Stot,38.40,60.00
1754,,Lip Stick Candy,,,,,,Tariq Super Stot,4.38,5.00
1185,,Lipton Green 25  Tea Bag,,,,,,Tariq Super Stot,108.00,120.00
1164,,Lipton Yellow Label  480 Gm,,,,,,Tariq Super Stot,"1,402.00","1,499.00"
1167,,Lipton Yellow Label Baig,,,,,,Tariq Super Stot,313.50,350.00
1480,,Lobia sufaid 500 g,,,,,,Tariq Super Stot,135.00,150.00
1099,,Lock Dairy Flower,,,,,,Tariq Super Stot,240.00,320.00
1250,,Lock dairy larg,,,,,,Tariq Super Stot,360.00,370.00
1274,,Loli Pop 5,,,,,,Tariq Super Stot,4.50,5.00
864,,Long 50 g,,,,,,Tariq Super Stot,165.00,190.00
1659,,Loreal Elaive Shampoo 175 ml,,,,,,Tariq Super Stot,420.00,470.00
1370,,Lotte Spout,,,,,,Tariq Super Stot,26.85,30.00
2110,,love mug gift,,,,,,Tariq Super Stot,560.00,630.00
1471,,Lude polish,,,,,,Tariq Super Stot,78.33,120.00
1087,,Ludo Large Wood,,,,,,Tariq Super Stot,265.00,320.00
1088,,Ludo Medium,,,,,,Tariq Super Stot,125.00,150.00
1628,,Ludo Small,,,,,,Tariq Super Stot,66.66,100.00
2097,,Ludo Small Wood,,,,,,Tariq Super Stot,150.00,220.00
1936,,Lunch Box 002,,,,,,Tariq Super Stot,180.00,300.00
1937,,Lunch Box 003,,,,,,Tariq Super Stot,200.00,300.00
945,,Lunch Box 01,,,,,,Tariq Super Stot,210.00,270.00
946,,Lunch Box 02,,,,,,Tariq Super Stot,170.00,250.00
1935,,Lunch Bux 03,,,,,,Tariq Super Stot,450.00,550.00
89742,,Lux 4 pack Bundle,,,,,,Tariq Super Stot,280.00,450.00
1919,,Lux Hand Wash,,,,,,Tariq Super Stot,180.00,200.00
1435,,Lux Three In 1 130 G,,,,,,Tariq Super Stot,341.50,365.00
1907,,Luxuy tissu,,,,,,Tariq Super Stot,180.00,240.00
1311,,Maap Large,,,,,,Tariq Super Stot,866.67,950.00
1503,,Magnet  toy,,,,,,Tariq Super Stot,13.00,30.00
961,,Maida 500 g,,,,,,Tariq Super Stot,76.70,90.00
89657,,Manpasan Ghee,,,,,,Tariq Super Stot,440.00,470.00
1966,,Marie Biscuits Rs 20,,,,,,Tariq Super Stot,17.00,20.00
1967,,Marie Biscuits RS 40,,,,,,Tariq Super Stot,36.50,40.00
89753,,Marie Rs 10,,,,,,Tariq Super Stot,9.10,10.00
89752,,Marie Rs 30,,,,,,Tariq Super Stot,27.25,30.00
2001,,Marlboro Light,,,,,,Tariq Super Stot,480.00,500.00
831,,Masar 1/2 KG,,,,,,Tariq Super Stot,163.00,180.00
832,,Masar 250 G,,,,,,Tariq Super Stot,48.00,70.00
830,,Masarr 1 Kg,,,,,,Tariq Super Stot,190.00,240.00
1596,,Master Marker  604,,,,,,Tariq Super Stot,10.70,15.00
1595,,Master Marker  605,,,,,,Tariq Super Stot,12.70,15.00
1541,,Max Bar Rs 20 120 G,,,,,,Tariq Super Stot,18.56,20.00
2242,,Max Scrub Sponge,,,,,,Tariq Super Stot,56.67,80.00
2243,,Max Scurb pad,,,,,,Tariq Super Stot,23.77,30.00
2283,,Max Super bar Rs 25,,,,,,Tariq Super Stot,23.20,25.00
89693,,Maxob Roll double Pak,,,,,,Tariq Super Stot,460.00,480.00
1054,,Mayoniz 1 Kg National,,,,,,Tariq Super Stot,583.20,650.00
870,,Maza Juice 250 ml,,,,,,Tariq Super Stot,14.70,20.00
89713,,Meat Tenderizer Food Net,,,,,,Tariq Super Stot,90.00,120.00
1153,,Medicam Dental Cream 90 Gm,,,,,,Tariq Super Stot,210.00,240.00
1141,,Medicam Surface Clener 450 Ml,,,,,,Tariq Super Stot,245.00,270.00
1301,,Medora Nail Polish,,,,,,Tariq Super Stot,63.00,70.00
2069,,Mello Candyland Rs 10,,,,,,Tariq Super Stot,8.90,10.00
1957,,Meltz chocolate,,,,,,Tariq Super Stot,9.10,10.00
1822,,Mentos Fruit,,,,,,Tariq Super Stot,132.08,150.00
2226,,Mentos Fruit Stick,,,,,,Tariq Super Stot,105.80,120.00
1882,,Mentos Mint Rs 70,,,,,,Tariq Super Stot,55.71,70.00
1226,,Mercury Marker Colour,,,,,,Tariq Super Stot,42.00,80.00
1640,,Metha saonf 100 G,,,,,,Tariq Super Stot,23.00,30.00
1306,,Metha Soda 100 G,,,,,,Tariq Super Stot,18.00,30.00
1626,,Methi Dana 100 G,,,,,,Tariq Super Stot,28.00,40.00
1247,,Mighty Eraser,,,,,,Tariq Super Stot,7.00,10.00
1707,,Milan Salt 800 g,,,,,,Tariq Super Stot,24.00,30.00
2297,,Milano Kings,,,,,,Tariq Super Stot,125.00,140.00
2252,,Milco Lu Rs 25,,,,,,Tariq Super Stot,29.03,30.00
1688,,Milcolu Rs 10,,,,,,Tariq Super Stot,9.10,10.00
1021,,Milk Cream Nestle,,,,,,Tariq Super Stot,209.10,240.00
1403,,Milk Pack Ltr,,,,,,Tariq Super Stot,255.00,280.00
1908,,Millan Soap 1 Kg,,,,,,Tariq Super Stot,290.00,350.00
1336,,Milo Activ 300 G,,,,,,Tariq Super Stot,813.72,850.00
1337,,Milo Activ Sasha,,,,,,Tariq Super Stot,47.45,50.00
89666,,Milo Active Pouch 500  G,,,,,,Tariq Super Stot,900.00,"1,000.00"
1979,,Milo Bottle,,,,,,Tariq Super Stot,130.40,140.00
824,,Milo Ortd 250 Ml,,,,,,Tariq Super Stot,74.70,90.00
1752,,Mini Beans,,,,,,Tariq Super Stot,4.16,5.00
949,,Mini Calculator,,,,,,Tariq Super Stot,120.00,140.00
1861,,Mini Oreo,,,,,,Tariq Super Stot,18.30,20.00
1896,,Mini Oreo Rs 5,,,,,,Tariq Super Stot,4.63,5.00
1724,,Mitchells Hearts choclate,,,,,,Tariq Super Stot,8.75,10.00
1722,,Mitchells JAm Apple 450 g,,,,,,Tariq Super Stot,190.00,220.00
2194,,Mix meva,,,,,,Tariq Super Stot,183.66,200.00
1594,,Moro choclate rs 15,,,,,,Tariq Super Stot,14.03,15.00
1593,,Moro choclate Rs 25,,,,,,Tariq Super Stot,23.38,25.00
89678,,mortein coil Jumbo,,,,,,Tariq Super Stot,162.00,180.00
1062,,Mortein Maschine,,,,,,Tariq Super Stot,475.66,530.00
1063,,Mortein Refill,,,,,,Tariq Super Stot,214.00,250.00
1061,,Mortein Spray 300 ml,,,,,,Tariq Super Stot,476.00,520.00
1474,,Mortein Spray 375 Ml,,,,,,Tariq Super Stot,300.00,370.00
1828,,Mospel Lotion 45 Ml,,,,,,Tariq Super Stot,185.00,220.00
1144,,Motar Bike,,,,,,Tariq Super Stot,80.00,100.00
1850,,Mother Comforts 16 Pcs,,,,,,Tariq Super Stot,322.60,400.00
89694,,Mr Fudge RS 10,,,,,,Tariq Super Stot,7.66,10.00
89736,,Mr White Truly Paste,,,,,,Tariq Super Stot,108.00,130.00
2215,,Mr.White Truly,,,,,,Tariq Super Stot,150.00,260.00
2112,,Mug Birthday,,,,,,Tariq Super Stot,110.00,150.00
2113,,Mug set,,,,,,Tariq Super Stot,190.00,300.00
1072,,Multani Metti Balty,,,,,,Tariq Super Stot,45.00,60.00
1740,,Mundial Exrta Virgin Oil 1 Ltr,,,,,,Tariq Super Stot,"1,900.00","2,250.00"
89688,,Mundial Olive extra Vergen 500 Ml,,,,,,Tariq Super Stot,"1,700.00","2,000.00"
2224,,Mundial Olive Oil 125 ml,,,,,,Tariq Super Stot,403.00,450.00
2223,,Mundial Olive Oil 175 Ml,,,,,,Tariq Super Stot,410.00,570.00
2045,,Mushroom 380gm,,,,,,Tariq Super Stot,317.20,380.00
2133,,Mustard Powder 100 G,,,,,,Tariq Super Stot,50.00,70.00
959,,My pencil Colors,,,,,,Tariq Super Stot,85.00,100.00
1103,,My Pencil Dollar,,,,,,Tariq Super Stot,16.68,20.00
1302,,Nail Clipper,,,,,,Tariq Super Stot,100.00,120.00
1952,,Nail Polish Remover,,,,,,Tariq Super Stot,100.00,120.00
798,,Natinol Crushed Piickle,,,,,,Tariq Super Stot,353.00,390.00
1373,,National Biryani Double,,,,,,Tariq Super Stot,169.20,190.00
2196,,National Chili Garlic 500 G,,,,,,Tariq Super Stot,169.33,250.00
1616,,National Garam Masla Powder 25 G,,,,,,Tariq Super Stot,83.91,90.00
1375,,National Haldi 100 G,,,,,,Tariq Super Stot,90.00,100.00
1374,,National Jam Strawberrry 440 G,,,,,,Tariq Super Stot,260.00,290.00
1372,,National Ketchup 250 G,,,,,,Tariq Super Stot,110.00,140.00
1376,,National Kofta Mix,,,,,,Tariq Super Stot,72.00,100.00
1746,,National Mayoniz 250 G.,,,,,,Tariq Super Stot,150.00,190.00
1056,,National Pink Salt,,,,,,Tariq Super Stot,70.00,90.00
1377,,National Quick Haleem,,,,,,Tariq Super Stot,300.00,330.00
1496,,National Strawbery jelly 80 g,,,,,,Tariq Super Stot,72.00,80.00
1293,,Natural Balm,,,,,,Tariq Super Stot,47.00,54.00
991,,Naunehal 175 ml,,,,,,Tariq Super Stot,52.00,70.00
294,,Naurus Dite,,,,,,Tariq Super Stot,250.00,280.00
1727,,Naurus Sharbat 1500 Ml,,,,,,Tariq Super Stot,405.00,450.00
183,,Navia F/W,,,,,,Tariq Super Stot,190.00,230.00
1654,,Navia Face Wash 80 Ml,,,,,,Tariq Super Stot,90.00,150.00
1652,,Navia Keratin Shampoo 200 Ml,,,,,,Tariq Super Stot,198.00,220.00
2221,,Neeli Bhar Desi Ghee 1 Kg,,,,,,Tariq Super Stot,"1,270.00","1,350.00"
2233,,Nescafe 3 in 1,,,,,,Tariq Super Stot,49.33,60.00
2263,,Nescafe Chilled Latte,,,,,,Tariq Super Stot,129.58,150.00
2164,,Nescafe Classic 200g,,,,,,Tariq Super Stot,"1,377.50","1,520.00"
1355,,Nescafe Classic 50 G,,,,,,Tariq Super Stot,740.59,800.00
1356,,Nescafe Classic Sasha,,,,,,Tariq Super Stot,47.47,60.00
89749,,Nescafe Gold 50 g,,,,,,Tariq Super Stot,840.00,950.00
2246,,Nescafe Gold Bland 100gm,,,,,,Tariq Super Stot,"1,185.00","1,500.00"
2244,,Nescafe Gold Sasha Vanilla,,,,,,Tariq Super Stot,114.00,160.00
2245,,Nescafe Ice Wafer Vanilla sasha,,,,,,Tariq Super Stot,66.50,90.00
1623,,Nesfruta 1 Ltr Mango,,,,,,Tariq Super Stot,211.25,230.00
1210,,Nesfruta Mango 250 Ml,,,,,,Tariq Super Stot,49.80,60.00
2131,,Neslte falsa Bottle,,,,,,Tariq Super Stot,99.16,110.00
2130,,Nestle  Falsa,,,,,,Tariq Super Stot,315.30,330.00
1485,,Nestle Bunyad 130 G,,,,,,Tariq Super Stot,120.33,140.00
1404,,Nestle bunyed 260 g,,,,,,Tariq Super Stot,351.00,380.00
819,,Nestle Pure Life 0.5 Ltr,,,,,,Tariq Super Stot,45.26,60.00
1483,,Nestle Pure Life 19 Ltr,,,,,,Tariq Super Stot,500.00,540.00
820,,Nestle Water 1.5 Ltr,,,,,,Tariq Super Stot,77.00,90.00
2197,,Nesvet Milk Ltr,,,,,,Tariq Super Stot,216.67,240.00
2210,,Nexton Baby Lotion 125 Ml,,,,,,Tariq Super Stot,216.66,295.00
2211,,Nexton Baby Lotion 250 Ml,,,,,,Tariq Super Stot,363.33,495.00
2212,,Nexton Baby Powder 200 G,,,,,,Tariq Super Stot,242.00,330.00
2213,,Nexton Baby Shampo 250 Ml,,,,,,Tariq Super Stot,312.33,425.00
1049,,Nice Biscuit rs 15,,,,,,Tariq Super Stot,14.07,15.00
2076,,nice Rs 30,,,,,,Tariq Super Stot,27.00,30.00
2260,,Nido 390 G,,,,,,Tariq Super Stot,685.00,750.00
2189,,Nimko Mix Rs 70/-,,,,,,Tariq Super Stot,59.00,70.00
2190,,Nimko Special Rs 100/-,,,,,,Tariq Super Stot,80.00,100.00
1038,,Noodle Chatpata Small,,,,,,Tariq Super Stot,35.31,40.00
89746,,Noodles Twin Pack 120gm,,,,,,Tariq Super Stot,133.00,140.00
1249,,Note book,,,,,,Tariq Super Stot,270.00,320.00
1924,,Note Book Large,,,,,,Tariq Super Stot,360.00,430.00
1926,,Note Book small,,,,,,Tariq Super Stot,140.00,180.00
1925,,Note Book Small,,,,,,Tariq Super Stot,110.00,150.00
1105,,Note Tape 20,,,,,,Tariq Super Stot,9.60,20.00
1663,,Novita Orange 30,,,,,,Tariq Super Stot,22.91,30.00
2027,,Novita Wafers Rs 20,,,,,,Tariq Super Stot,18.00,20.00
2036,,Now Candyland rs 5,,,,,,Tariq Super Stot,4.57,5.00
2030,,Now.Paradise choclate Canyland Rs 10,,,,,,Tariq Super Stot,8.33,10.00
2029,,Now.Paradise choclate Canyland Rs 20,,,,,,Tariq Super Stot,17.50,20.00
1799,,Nuggets Menu 1000 G,,,,,,Tariq Super Stot,"1,090.33","1,240.00"
1798,,Nuggets Menu 270 G,,,,,,Tariq Super Stot,397.00,470.00
89649,,Nuggets Pouch Menu 1 Kg,,,,,,Tariq Super Stot,816.00,890.00
1705,,number 1 Dish  wash,,,,,,Tariq Super Stot,8.10,10.00
2064,,Olina Hair Removal,,,,,,Tariq Super Stot,65.00,100.00
187,,Olina Hair Removal Cream,,,,,,Tariq Super Stot,55.00,80.00
186,,Olina Hair Removal Cream,,,,,,Tariq Super Stot,105.00,140.00
1283,,Olina Petroleum Jelly,,,,,,Tariq Super Stot,155.00,180.00
89732,,Olina snowflake Powder php,,,,,,Tariq Super Stot,170.00,240.00
938,,OLIVE OIL 3 ltr,,,,,,Tariq Super Stot,"5,740.00","5,950.00"
937,,OLIVE OIL 500ml,,,,,,Tariq Super Stot,486.00,590.00
1809,,Olper Desi Ghee,,,,,,Tariq Super Stot,"1,396.00","1,480.00"
1534,,Olper Milk 1.5 Ltr,,,,,,Tariq Super Stot,331.30,350.00
1704,,Olpers 390 G,,,,,,Tariq Super Stot,580.00,650.00
1859,,Olpers Asli Desi Ghee  500 g,,,,,,Tariq Super Stot,690.00,770.00
1597,,Olpers flavored 250 Ml,,,,,,Tariq Super Stot,71.70,80.00
1598,,Olpers Milk 1 Ltr,,,,,,Tariq Super Stot,255.00,280.00
1599,,Olpers Milk 250 Ml,,,,,,Tariq Super Stot,66.10,80.00
1600,,Olpers Milk Cream 250 Ml,,,,,,Tariq Super Stot,193.50,230.00
2293,,Omore Candi,,,,,,Tariq Super Stot,33.60,40.00
89740,,Omore Candy pop,,,,,,Tariq Super Stot,17.19,20.00
89652,,Omore CAr Iec,,,,,,Tariq Super Stot,25.20,30.00
2289,,Omore Caramel Chocbar,,,,,,Tariq Super Stot,33.60,40.00
89651,,Omore Choclate & vanilla 1 ltr,,,,,,Tariq Super Stot,645.00,750.00
89673,,Omore Choclate Ltr,,,,,,Tariq Super Stot,311.00,370.00
89675,,omore cokie Mania Tub,,,,,,Tariq Super Stot,687.00,800.00
2292,,Omore Core,,,,,,Tariq Super Stot,63.50,90.00
2294,,Omore Double Choco Chips,,,,,,Tariq Super Stot,51.95,60.00
2287,,Omore Jumbo Chochead,,,,,,Tariq Super Stot,21.50,25.00
2288,,Omore KUlfa & Mango Cup,,,,,,Tariq Super Stot,58.80,70.00
2298,,Omore Kulfa 450 ml,,,,,,Tariq Super Stot,210.00,250.00
89674,,Omore Kulfa tub,,,,,,Tariq Super Stot,601.00,699.00
2296,,Omore Kulfi,,,,,,Tariq Super Stot,51.58,60.00
2295,,Omore Love Omoji,,,,,,Tariq Super Stot,33.59,40.00
89683,,Omore Magnum,,,,,,Tariq Super Stot,166.00,200.00
